id,name,lat,lon,is_substation,is_transformer_node,voltage
10240168773,"",50.837196600000006,6.3232301,false,true,""
13299151144,"",50.965524900000005,6.400652200000001,true,false,""
1708954593,"",50.758030700000006,6.062813500000001,true,false,""
2506502258,"",50.749431900000005,6.1758829,true,false,""
10240168809,"",50.8372545,6.3185992,false,true,""
323076659,"Station See Straße",50.717603000000004,6.446839300000001,true,false,""
2303025493,"",50.778733800000005,6.1723698,true,false,""
1358066879,"",50.80469,6.1554354,true,false,""
5650516441,"",50.6211142,6.038651300000001,false,true,""
10703906180,"",50.796482600000004,6.112320100000001,false,true,""
1251683629,"",50.747544700000006,6.114067400000001,true,false,""
1256674531,"",50.9248989,6.365799600000001,true,false,""
1309939215,"",50.7009175,6.0624314,true,false,""
10705256978,"",50.7548595,6.2415827,false,true,""
4984936164,"",50.787282600000005,6.0677344,true,false,""
360361111,"",50.987912,6.5490379,true,false,""
2378798227,"",50.881173200000006,6.4886258,false,true,"380000;unknown"
2506502254,"",50.74935,6.165787600000001,true,false,""
5964631641,"",50.6343782,6.0450032,false,true,""
1966768608,"",50.796354,6.1008844,true,false,""
12046047576,"",50.912961100000004,6.2171557,false,true,""
1323770067,"",50.7586853,6.0939424,true,false,""
5481371997,"",50.6154012,6.045269,false,true,""
387849728,"",50.983355200000005,6.5243079,true,false,""
323074172,"",50.714815,6.3852241,true,false,""
1277093628,"",50.682164500000006,6.1802031,true,false,""
1322547332,"",50.783229000000006,6.0868221,true,false,""
1747136057,"",50.768497700000005,6.1155236,true,false,""
2091638269,"",50.795003200000004,6.1520754,true,false,""
2159907046,"",50.7712835,6.079216000000001,true,false,""
2208966588,"",50.7075918,6.177203100000001,true,false,""
8511349393,"",50.858940600000004,6.350324400000001,false,true,""
10839483802,"",50.898499400000006,6.4077209,false,true,""
2290866789,"",50.7097246,6.1809763,true,false,""
3624586503,"",50.7679233,6.094639600000001,true,false,""
1308306506,"",50.7405793,6.0425018,true,false,""
1394585258,"",50.7527589,6.152108200000001,true,false,""
2239338535,"",50.7012664,6.171099600000001,true,false,""
2329966229,"",50.7598757,6.1327476,true,false,""
1354197830,"",50.786056800000004,6.0643298,true,false,""
2081528575,"",50.7961437,6.134636100000001,true,false,""
2339817957,"",50.756918000000006,6.1449031000000005,true,false,""
5644254643,"",50.6265015,6.054971500000001,false,true,"15000;400"
1792797852,"",50.7887136,6.110601300000001,true,false,"10000;400"
6013656916,"",50.794255,6.0542587,false,true,""
8071414175,"",50.745511900000004,6.192833800000001,false,true,""
1619317625,"",50.7632315,6.0914332,true,false,""
11283957772,"",50.710834600000005,6.092524,true,false,"400"
1725878937,"",50.7214103,6.1532263,true,false,""
2297383902,"",50.7025123,6.1798874,true,false,""
2009251816,"",50.7535444,6.069245100000001,true,false,""
1725879079,"",50.723248700000006,6.1540309,true,false,""
8617371040,"",50.646189500000006,5.9813274000000005,false,true,""
1315482448,"",50.7581174,6.1011096,true,false,""
13299015846,"",50.9119667,6.4075818,false,true,""
8615123426,"",50.757606900000006,6.080694500000001,true,false,""
2188950381,"",50.707848000000006,6.184019500000001,true,false,""
2339817997,"",50.7584892,6.1433670000000005,true,false,""
3118132931,"",50.8371142,6.3236653,false,true,""
1700703934,"",50.752787700000006,6.0833152,true,false,""
1305289023,"",50.8300521,6.0837355,false,true,""
2269888183,"",50.870870000000004,6.4543699000000005,false,true,""
13067092099,"",50.8898207,6.264845200000001,true,false,""
2290866753,"",50.7092741,6.180998000000001,true,false,""
2537099548,"",50.745899200000004,6.1950818000000005,true,false,""
5508036046,"",50.6296424,6.024416100000001,false,true,"15000;400"
6088857541,"",50.6311005,6.020926200000001,false,true,""
1741882177,"",50.8971123,5.968316300000001,false,true,""
1938594124,"",50.787218200000005,6.092748800000001,true,false,""
321380019,"",50.707621,6.3761258000000005,true,false,""
2276138636,"",50.704960400000004,6.181617200000001,true,false,""
5355159640,"",50.61928,6.0445159,false,true,"15000;400"
1394585255,"",50.74765,6.161478600000001,true,false,""
1704573001,"",50.747653500000006,6.0670934,true,false,""
323113676,"Station Schäfersgraben",50.764021,6.5225412,true,false,""
321385762,"Station Schäfergasse",50.7219853,6.3936774000000005,true,false,""
6038835909,"",50.63815,6.027782500000001,false,true,""
295014950,"",50.921920300000004,6.406368400000001,true,false,""
737843425,"",50.7932482,6.3076428,true,false,""
1311046718,"",50.866080100000005,6.117646700000001,true,false,""
2592818757,"",50.7947788,6.0932469000000005,true,false,""
8071414174,"",50.74557780000001,6.1927116,false,true,""
9956393660,"",50.878949500000004,6.1502084,false,true,""
1304736257,"",50.8286169,6.2996558,false,true,""
2402868925,"",50.7668352,6.1588004000000005,true,false,""
8071414166,"",50.800879300000005,6.1671718,false,true,""
1803341234,"",50.790108000000004,6.1129312,true,false,""
8048110436,"Zitadelle",50.9248831,6.3594827,true,false,"10000"
1779143997,"",50.778617600000004,6.1228305,true,false,""
10703922115,"",50.7643293,6.1655196000000005,false,true,""
2506502031,"",50.7270569,6.1881993,true,false,""
11741245435,"",50.87116,6.4611738,false,true,""
1394585243,"",50.7406336,6.157415500000001,true,false,""
2008508183,"",50.8017556,6.1282069,true,false,""
9956393640,"",50.878021200000006,6.0933143,false,true,""
1691711594,"",50.7517573,6.097844800000001,true,false,""
1723275544,"",50.7813576,6.1354004,true,false,""
1691680465,"",50.766819500000004,6.0543392,true,false,""
