id,node_ids,is_power_line,is_power_transformer_way,length_km,voltage
1150803258,"1207898138;10705256976;10705256977;10705256978",true,false,0.03828990047605611,"110000"
1448688313,"13291260258;13291260254;13291260257",true,false,0.018403875493813903,"110000"
162275034,"1741882262;1741882246;1741882233;1741882210;1741882206",true,false,0.30414979287011035,"150000"
229258776,"2378798227;2378798231",true,false,0.008948078020326652,""
1086615747,"9956393670;9956393685;9956393676;9956393673;9956393680;9956393671",true,false,0.039653496860910395,"110000"
1150692047,"8511349394;10704274510;10704274508",true,false,0.027495628531905524,"110000"
115808261,"292431323;1307334572",true,false,0.0440025598798605,"110000"
1151325251,"10710776383;10710776384;10710776385;10710776386",true,false,0.03868024352312689,"110000"
284260142,"2880040446;2880040445;2880040443;2880040444;2880040446",false,true,0.010007157389739296,""
229258788,"2378798241;2378798242",true,false,0.009323564983472334,""
1005690315,"6088857541;9278923852",true,false,0.020177644289621547,"70000"
24926646,"252844664;270877532;270877533;270877534;293218247;293218277;293218019;293218018;293218016;293217827;293218666;267993319;1307334601;1066867992;267993317",true,false,3.3888839354242823,"110000"
115303625,"1303276648;1303276651;1303276680;1023520328",true,false,0.2637150414990927,"150000"
26565857,"291643924;291643929;291643976;291643973;291643971;291226545;291226544;291226543;291226542;291226541;291644096;291226539",true,false,4.037521259243333,"380000;110000"
1150803285,"10705300743;1025763492",true,false,0.04771466566788345,"110000"
88372944,"934809523;1026486334;1026486450;1026486397;1026486432;12043019071;1026486363;1026486434;1026486343;1026486417;1026486398;1026486346;1026486375;1026486332;1026486379;1026486431",true,false,6.001362067021441,"110000"
143069420,"292431363;1026492790",true,false,0.3702345864679731,"380000"
1088085418,"9969345656;9969345657;9969345658;9969345659",true,false,0.05665363030158492,"110000"
115337365,"8071414155;8071414161;1303562744;1303562774;1303562610;262766953",true,false,0.2424702120307366,"110000"
1119597547,"1529772034;10240147092;277106560;10240147087",true,false,0.04785271200192998,"110000"
115497640,"288989994;288989996;288989999;288990001;323101737;323101738;323101739;323101740;323101741;323101742;323101743;323101744;323101745;323101747;323101748;323101749;323101750;323101751;323101752;323101753;323101754;323101755;323101756;323101757;323101758;323101760;323101761;323101762;323101763;323101765;323101767;323101768;323101769;323101770;323101771;323101772;323101773;323101774;323101775",true,false,8.262280768042336,"110000"
1119544029,"10239765669;10239762508;10239765677;10239765678;10239765679;10239765739;10239765667",true,false,0.18024887550255855,"380000"
1150803260,"1207465155;1207898089",true,false,0.17955142086766365,"110000"
1150803270,"1207830299;10705257002;10705257003",true,false,0.02143333641401643,"110000"
26565860,"291643886;291643905;291643918;291643935",true,false,0.8518574327626459,"380000"
865957049,"262766956;8071414172",true,false,0.0968772122615247,"110000"
